geoid,ctlabel,ct2020,boroct2020,borocode,boroname,ntaname,nta2020,cdeligibil,cdta2020,cdtaname,shape_area,shape_leng,created_at,updated_at,row_id,centroid_lat,centroid_lon
36081050201,502.01,050201,4050201,4,Queens,Hollis,QN1206,I,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1810554.18181,5546.25656881,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-df8i_sz8w_tgbp,40.708525717680494,-73.7649983857136
36085017005,170.05,017005,5017005,5,Staten Island,Annadale-Huguenot-Prince's Bay-Woodrow,SI0304,I,SI03,SI03 South Shore (CD 3 Approximation),14951406.6235,18208.1468351,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-23y7-55ak~r9bg,40.53821222042201,-74.18027853536012
36005016100,161,016100,2016100,2,Bronx,Crotona Park East,BX0303,E,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),2574283.99096,6476.48424725,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-kwh9-kxt8.zadg,40.83680263814168,-73.88340691580864
36005016300,163,016300,2016300,2,Bronx,Crotona Park,BX0391,I,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),6339738.92859,11725.2459923,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3s57_c4jm_9k4b,40.838249187768135,-73.89506902026854
36081064500,645,064500,4064500,4,Queens,Forest Hills,QN0602,E,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),3402334.17418,9665.23208577,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-njzn.4p3s.p4qb,40.70906614460513,-73.84936093763905
36047002300,23,002300,3002300,3,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,BK0202,E,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),1962999.32061,6282.44406951,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nh7f~ig9y_fdxp,40.69996798768552,-73.98329401727878
36047020300,203,020300,3020300,3,Brooklyn,Prospect Heights,BK0801,I,BK08,BK08 Crown Heights (North) (CD 8 Approximation),1512111.10962,5265.16856406,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-mgeb.r22i.cyd5,40.68030662168767,-73.96485421289012
36081039901,399.01,039901,4039901,4,Queens,Corona,QN0402,E,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),1135029.37855,4258.29406599,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-t54q-nfqx.pnba,40.750689564560815,-73.85313917260022
36005008500,85,008500,2008500,2,Bronx,Longwood,BX0202,E,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),1966131.57904,6463.49930471,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-rip6-c38v~drs7,40.81591838472625,-73.89887677739668
36005008300,83,008300,2008300,2,Bronx,Longwood,BX0202,E,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),2317448.72459,6859.50986391,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3czf.yvwg_micz,40.81360812670953,-73.90164044443083
36005008900,89,008900,2008900,2,Bronx,Hunts Point,BX0201,E,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),1174411.36951,5220.49221646,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-aya6_iidq~6sph,40.818388408281535,-73.89357281454784
36005009301,93.01,009301,2009301,2,Bronx,Hunts Point,BX0201,E,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),6151422.06804,11477.8037429,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-uvyz~xiwc-p72f,40.816355521337506,-73.88983644371602
36005009302,93.02,009302,2009302,2,Bronx,Hunts Point,BX0201,I,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),19083500.2228,32163.4599121,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3uiw.q74p~zz7m,40.805497806498934,-73.88904680709324
36085022802,228.02,022802,5022802,5,Staten Island,Freshkills Park (North),SI0291,I,SI02,SI02 Mid-Island (CD 2 Approximation),68180387.4226,44217.7668757,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vbyi~yix8.khp3,40.58166446367995,-74.17824152283765
36005001902,19.02,001902,2001902,2,Bronx,Mott Haven-Port Morris,BX0101,I,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),5059222.36985,14105.2089652,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7dnr.tygk_wm7c,40.80442324251549,-73.91572841711697
36047049100,491,049100,3049100,3,Brooklyn,East Williamsburg,BK0104,E,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),2294137.44929,7405.1088006,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-upvr~mmen~stvv,40.70350974455066,-73.9441780034533
36047050700,507,050700,3050700,3,Brooklyn,South Williamsburg,BK0103,E,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),1877636.98439,6142.61514765,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wb8c-yh8a~m4cm,40.70124224982707,-73.94625149438691
36005006000,60,006000,2006000,2,Bronx,West Farms,BX0601,I,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),3643377.59893,7936.027214,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-caj3-ms6j~juqi,40.83694857101175,-73.87864991000616
36005015700,157,015700,2015700,2,Bronx,Crotona Park East,BX0303,E,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),3362918.38532,8523.0619133,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-255u~53ww.3ea9,40.83343551023587,-73.88402700154727
36047016800,168,016800,3016800,3,Brooklyn,Bath Beach,BK1102,I,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),1792400.68058,5614.03366661,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xths-figw_jpqc,40.60363677402595,-74.01669876378438
36005021301,213.01,021301,2021301,2,Bronx,University Heights (South)-Morris Heights,BX0501,E,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),660910.242254,3825.33381217,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qh95~yszs-3a9u,40.84553829877043,-73.91987593373959
36005021100,211,021100,2021100,2,Bronx,Highbridge,BX0402,E,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),1643854.5846,6198.80364421,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-srdm_j8b9.jcb5,40.84099427373551,-73.92275691856669
36005000400,4,000400,2000400,2,Bronx,Soundview-Clason Point,BX0902,I,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),8557952.7918,24785.5251007,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-i8jy-nauv.abuj,40.809488130859464,-73.85130419860269
36005008400,84,008400,2008400,2,Bronx,Castle Hill-Unionport,BX0903,E,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),1674998.43775,6555.89756227,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qr5v~ykn7~9fyn,40.81574986442916,-73.84687578597531
36081044000,440,044000,4044000,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),4061429.81266,9023.32070477,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-39gx-7n24~rrms,40.70337564699061,-73.78448263031054
36047001801,18.01,001801,3001801,3,Brooklyn,Sunset Park (West),BK0702,I,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),5139571.37729,22133.605819,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-giip_gggx.2g45,40.66468685582986,-74.00269497294005
36047001802,18.02,001802,3001802,3,Brooklyn,Sunset Park (West),BK0702,I,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),6395102.66466,17353.1404394,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-n88j_r6bn~mayg,40.65884967457872,-74.00875122981616
36005020502,205.02,020502,2020502,2,Bronx,University Heights (South)-Morris Heights,BX0501,E,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),1087282.09962,4451.88242509,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-z8rh~txq4-e9ih,40.85139395683541,-73.9197303933486
36061000201,2.01,000201,1000201,1,Manhattan,Chinatown-Two Bridges,MN0301,E,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),958036.994527,4710.59519569,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-2y2i~fzgc-vnsc,40.71210583190934,-73.98587796760098
36061000600,6,000600,1000600,1,Manhattan,Chinatown-Two Bridges,MN0301,E,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),2596942.03711,7017.48575239,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-r6ru-8wmd.4f4h,40.71126117164103,-73.98981787127148
36047053700,537,053700,3053700,3,Brooklyn,South Williamsburg,BK0103,I,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),1802604.21792,5673.15647355,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-uimq~kqg5-6k6q,40.700653145430486,-73.9602107223777
36047053900,539,053900,3053900,3,Brooklyn,South Williamsburg,BK0103,E,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),1091542.87614,4356.20408112,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ykx4-jmdx.9dag,40.7025311716711,-73.96264447893898
36047032800,328,032800,3032800,3,Brooklyn,Coney Island-Sea Gate,BK1302,E,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),2507369.10991,7628.20909186,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-kqey-njza_fckf,40.57659265081761,-73.99809080378348
36047033000,330,033000,3033000,3,Brooklyn,Coney Island-Sea Gate,BK1302,E,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),3945491.17907,9864.91443394,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-adwx~grew~rbmd,40.5791229627254,-73.99760225134902
36047060800,608,060800,3060800,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,I,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),4306805.39238,17881.3065934,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vd5t-d8bm_2qeq,40.58405246102239,-73.94956023494784
36047062200,622,062200,3062200,3,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,E,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),2689213.00611,12096.8707482,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-zuvb-iqcs.zctf,40.58344770411603,-73.93701624568477
36047002901,29.01,002901,3002901,3,Brooklyn,Fort Greene,BK0203,E,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),1167568.45246,4333.86402236,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-n7wn~sbqu.2j2y,40.69485238610664,-73.978288356633
36047021100,211,021100,3021100,3,Brooklyn,Fort Greene,BK0203,I,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),2959763.18916,10843.78682,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7efm_47f6~hzhw,40.696967276689406,-73.96981061651042
36047013800,138,013800,3013800,3,Brooklyn,Bay Ridge,BK1001,E,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),1754785.23947,6622.91579866,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hjqn-f8yu~dasr,40.6244030701847,-74.02554383596933
36047013400,134,013400,3013400,3,Brooklyn,Bay Ridge,BK1001,I,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),2883157.68102,8715.32213331,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hv96-f3cs~gg9t,40.629789150140795,-74.01910921480035
36047013600,136,013600,3013600,3,Brooklyn,Bay Ridge,BK1001,I,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),2311755.31558,8230.63789663,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hz7i_q2n2~i9eq,40.6262282427786,-74.0212185382604
36081147900,1479,147900,4147900,4,Queens,Douglaston-Little Neck,QN1103,I,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),9177947.49955,15088.5256375,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-rcfh.tdk7_jvbn,40.768641794461644,-73.74300775323992
36081150701,1507.01,150701,4150701,4,Queens,Douglaston-Little Neck,QN1103,I,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),9438070.78554,15155.1303024,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-r5s7-v62b.4vhv,40.762777537445835,-73.73935428218742
36047056100,561,056100,3056100,3,Brooklyn,Greenpoint,BK0101,I,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),3579080.84886,8468.60781504,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xcqg_8xwv.dviw,40.72614765910781,-73.95712116817076
36047056900,569,056900,3056900,3,Brooklyn,Greenpoint,BK0101,I,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),1375010.99747,5733.87835826,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-375w-yp8h-8m3r,40.723611219551586,-73.95270740934532
36005034800,348,034800,2034800,2,Bronx,Pelham Gardens,BX1103,E,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),4713061.03357,9984.71435277,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nmfm-bd9v-fh8w,40.8696891457816,-73.85235840254715
36005046203,462.03,046203,2046203,2,Bronx,Co-op City,BX1004,E,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),9658546.17464,18390.3206088,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vcis~yupx_zv8g,40.8762628807402,-73.82563407002282
36005050400,504,050400,2050400,2,Bronx,Pelham Bay Park,BX2891,I,BX28,BX28 Pelham Bay Park (JIA 28 Approximation),79328110.8335,87336.5711933,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qjn4-bxta-vjsu,40.86716723560545,-73.79429811519789
36081060701,607.01,060701,4060701,4,Queens,Mount Olivet & All Faiths Cemeteries,QN0571,I,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),7646808.94311,19128.448663,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-e6i3.pu3j~kzej,40.71747355367901,-73.89398260745277
36047042700,427,042700,3042700,3,Brooklyn,Bushwick (West),BK0401,E,BK04,BK04 Bushwick (CD 4 Equivalent),1594065.58673,5232.10261948,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ys9x-hxbm_7frh,40.70384432061374,-73.92755816282636
36047045300,453,045300,3045300,3,Brooklyn,East Williamsburg,BK0104,I,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),3441356.94444,8849.91149698,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-fv2v.iyrr.n3x5,40.70633978109024,-73.92892232783277
36005030201,302.01,030201,2030201,2,Bronx,Co-op City,BX1004,E,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),2389751.79686,6891.73799413,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wc5i.shz4-ikrw,40.86195777554138,-73.82361077110734
36047015400,154,015400,3015400,3,Brooklyn,Dyker Beach Park,BK1091,I,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),9989377.35309,14627.501535,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ba6x~97v2.wrde,40.60884548442174,-74.01942693541733
36047070201,702.01,070201,3070201,3,Brooklyn,Marine Park-Mill Basin-Bergen Beach,BK1802,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),11084764.4292,17923.2126077,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-qdb3-fc9s.vs7m,40.608956511648046,-73.90740317322461
36047070602,706.02,070602,3070602,3,Brooklyn,McGuire Fields,BK1892,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),10589588.7018,24718.5814814,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-n8w8.j7cf.zdpt,40.612671698441424,-73.8957876601922
36047102802,1028.02,102802,3102802,3,Brooklyn,Canarsie Park & Pier,BK1893,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),7231547.84686,14998.6493429,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5z6h~fvni_8sgm,40.62687403652042,-73.89189933864657
36047103402,1034.02,103402,3103402,3,Brooklyn,Canarsie Park & Pier,BK1893,I,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),4320501.47787,11965.9516608,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-twrp~46vx_f4pz,40.63400731630011,-73.88237540208665
36085020701,207.01,020701,5020701,5,Staten Island,Port Richmond,SI0106,E,SI01,SI01 North Shore (CD 1 Equivalent),4470663.8896,12233.8700834,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wqe2~rj7b_cd6a,40.638501000898266,-74.1402055781077
36085021300,213,021300,5021300,5,Staten Island,Port Richmond,SI0106,E,SI01,SI01 North Shore (CD 1 Equivalent),8432869.61532,14578.8492893,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5ikp_zcuj.5bzd,40.632864948688656,-74.1396112451766
36047021900,219,021900,3021900,3,Brooklyn,Crown Heights (North),BK0802,I,BK08,BK08 Crown Heights (North) (CD 8 Approximation),1582742.20702,5031.28821486,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-aht2_p2yk~sd8g,40.67200638835054,-73.95517553878572
36047031702,317.02,031702,3031702,3,Brooklyn,Crown Heights (North),BK0802,I,BK08,BK08 Crown Heights (North) (CD 8 Approximation),1500336.70213,5031.46342994,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-vaj2-dhuj_57cn,40.67087440631672,-73.95023063717774
36081061601,616.01,061601,4061601,4,Queens,Laurelton,QN1305,I,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),4117509.62098,9165.24543448,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ss8c~4gzg~3y4g,40.682414610110364,-73.7323086913433
36081061602,616.02,061602,4061602,4,Queens,Rosedale,QN1307,I,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),4552904.51855,10075.7770853,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-bqa8-39sa~87s2,40.67712573899445,-73.7295173680031
36047000700,7,000700,3000700,3,Brooklyn,Brooklyn Heights,BK0201,I,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),1881577.65215,6253.28874094,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-nvm6_s6ij_s65h,40.69264663749485,-73.99860334330027
36047098200,982,098200,3098200,3,Brooklyn,Canarsie,BK1803,E,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),3719520.50389,8952.57749656,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-j2dy~wzai.z9qz,40.650676090955635,-73.89532786171013
36047110400,1104,110400,3110400,3,Brooklyn,East New York-New Lots,BK0503,I,BK05,BK05 East New York-Cypress Hills (CD 5 Approximation),7990035.48384,14965.2902735,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-e3ja-cspe.7p7j,40.65878217701293,-73.88679339515423
36047107001,1070.01,107001,3107001,3,Brooklyn,Spring Creek-Starrett City,BK0504,I,BK05,BK05 East New York-Cypress Hills (CD 5 Approximation),13115505.8382,15194.3145297,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-9jmn.7q8s.nv6m,40.65403835731141,-73.86858929072667
36047122000,1220,122000,3122000,3,Brooklyn,East New York-City Line,BK0505,E,BK05,BK05 East New York-Cypress Hills (CD 5 Approximation),11487294.3432,20115.5554208,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-w7ka.2vbs-dk4f,40.66063195820492,-73.86369937968854
36081071100,711,071100,4071100,4,Queens,Forest Hills,QN0602,I,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),3951135.92939,12845.6852592,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ygy2~kwsr_etek,40.722234206338506,-73.85201461033705
36081037501,375.01,037501,4037501,4,Queens,Corona,QN0402,E,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),571221.113277,4019.52050658,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-pe7i-w9vv-ahra,40.74714147491414,-73.86781906921767
36081037502,375.02,037502,4037502,4,Queens,North Corona,QN0303,E,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),1077902.49495,6912.02001707,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-p943-whde-bs6p,40.753689811153805,-73.87120841988535
36081027301,273.01,027301,4027301,4,Queens,Jackson Heights,QN0301,E,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),1061782.5755,5448.77142672,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-bkv6.mmmt.piut,40.750260500816196,-73.8720864832125
36081046500,465,046500,4046500,4,Queens,Elmhurst,QN0401,E,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),1396723.02739,4914.47481894,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-jek5~bmm4~zqwy,40.746914943457526,-73.87056255947998
36061009700,97,009700,1009700,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),1860581.02828,5655.1102027,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-es6m~xbnu.xn87,40.74950612260956,-74.0004174644012
36061010300,103,010300,1010300,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),1875853.03725,5699.15388098,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-4tep_d5pf~zsx9,40.75262086714491,-73.9978551916663
36061011600,116,011600,1011600,1,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,MN0801,I,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),2117552.68661,6372.73533717,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-3p6f_g8fm~8qta,40.762776688805886,-73.9559560742787
36061012400,124,012400,1012400,1,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,MN0801,I,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),1847564.37668,5752.90987747,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-zv5h~atzk~qnzv,40.766292096678285,-73.95294565517419
36061016300,163,016300,1016300,1,Manhattan,Upper West Side (Central),MN0702,I,MN07,MN07 Upper West Side (CD 7 Approximation),2861363.24111,9751.34143764,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-4v6y-hpqb.84qp,40.78329531735374,-73.9847288101796
36061016700,167,016700,1016700,1,Manhattan,Upper West Side (Central),MN0702,I,MN07,MN07 Upper West Side (CD 7 Approximation),2195046.03827,7991.0511223,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-2g8y_jwjq~whjn,40.78583348286306,-73.98309833100113
36047117602,1176.02,117602,3117602,3,Brooklyn,Cypress Hills,BK0501,E,BK05,BK05 East New York-Cypress Hills (CD 5 Approximation),1548008.05014,5876.21527273,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-a97h_nraq.4j2f,40.68608065796052,-73.87376323441259
36047118400,1184,118400,3118400,3,Brooklyn,Cypress Hills,BK0501,E,BK05,BK05 East New York-Cypress Hills (CD 5 Approximation),2204317.87879,5966.7069991,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-cwzt.nqua_4wyg,40.68420839040213,-73.86938989437445
36005020100,201,020100,2020100,2,Bronx,Highbridge,BX0402,E,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),2986855.1829,7189.18549363,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-62cx_9nrf~3gus,40.843050353352126,-73.92697449164055
36005020501,205.01,020501,2020501,2,Bronx,University Heights (South)-Morris Heights,BX0501,E,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),2963976.42948,7750.4782146,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-crkq.hdzw~w5e3,40.84693337374313,-73.92433965413052
36005038700,387,038700,2038700,2,Bronx,Belmont,BX0603,E,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),1971794.64432,6115.85414051,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-fqcb~w4z9~va7g,40.85790169085628,-73.88892979177771
36005038900,389,038900,2038900,2,Bronx,Belmont,BX0603,E,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),1846409.29824,5446.61192122,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-w2xn_pzn3_kuxp,40.85685685535489,-73.88536377037323
36005030202,302.02,030202,2030202,2,Bronx,Co-op City,BX1004,E,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),3349142.44306,7709.41171805,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hir7_qhw7_mz79,40.864293904081336,-73.82112754155955
36005046205,462.05,046205,2046205,2,Bronx,Co-op City,BX1004,I,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),9427018.68509,16254.6285027,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-fwme-inb8_wnk2,40.87105419342296,-73.82888545028005
36081047500,475,047500,4047500,4,Queens,Elmhurst,QN0401,E,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),3028835.99658,8890.14230955,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-c2kn_q9sh~6xgc,40.73382213470237,-73.87500092084376
36081068700,687,068700,4068700,4,Queens,Rego Park,QN0601,E,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),2999984.87975,8338.97180975,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-scua~9sbw.9cg2,40.73046158215638,-73.86932946320998
36061008700,87,008700,1008700,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),1780834.09537,5579.48038354,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-mzmq~n6vz.i4jy,40.74242570719864,-73.99670523144172
36061009100,91,009100,1009100,1,Manhattan,Chelsea-Hudson Yards,MN0401,I,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),1927040.10093,5743.39332012,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-iicy.wy5g_9zrs,40.7447228119763,-73.99510217845372
