geoid,ctlabel,ct2020,boroct2020,borocode,boroname,ntaname_x,nta2020,cdeligibil,cdta2020,cdtaname,shape_area,shape_leng,created_at,updated_at,row_id,centroid_lat,centroid_lon,Year,ntaname_y,Supply Gap (lbs.),Food Insecure Percentage,Unemployment Rate,Vulnerable Population Score,Weighted Score,Rank
36081023200,232.0,23200,4023200,4,Queens,Jamaica Hills-Briarwood,QN0805,I,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),3557225.47619,8955.4496852,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-up9q.bw52~sk2z,40.71084557939309,-73.81382838980994,2023.0,Jamaica Hills-Briarwood,"439,227.4095",13.11%,9.26%,0.18,5.92259179807,52.0
36081023501,235.01,23501,4023501,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1481337.99382,6339.54030009,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-uzgc~umtf.8sba,40.737141840499,-73.91786774775471,2025.0,Sunnyside,"-105,498.50887842",15.91%,644.19%,0.58,5.343861523,154.0
36081023501,235.01,23501,4023501,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1481337.99382,6339.54030009,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-uzgc~umtf.8sba,40.737141840499,-73.91786774775471,2024.0,Sunnyside,"-104,606.613041088",16.36%,6.52%,0.26,5.18133257228,122.0
36081023501,235.01,23501,4023501,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1481337.99382,6339.54030009,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-uzgc~umtf.8sba,40.737141840499,-73.91786774775471,2023.0,Sunnyside,"-1,001,672.239",10.57%,6.92%,0.26,3.99664539999,176.0
36081023502,235.02,23502,4023502,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1265214.14716,5437.14135195,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5tv6_iegz~2wk3,40.7416282663099,-73.91645285305356,2025.0,Sunnyside,"-105,498.50887842",15.91%,644.19%,0.58,5.343861523,154.0
36081023502,235.02,23502,4023502,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1265214.14716,5437.14135195,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5tv6_iegz~2wk3,40.7416282663099,-73.91645285305356,2024.0,Sunnyside,"-104,606.613041088",16.36%,6.52%,0.26,5.18133257228,122.0
36081023502,235.02,23502,4023502,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1265214.14716,5437.14135195,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5tv6_iegz~2wk3,40.7416282663099,-73.91645285305356,2023.0,Sunnyside,"-1,001,672.239",10.57%,6.92%,0.26,3.99664539999,176.0
36081023600,236.0,23600,4023600,4,Queens,Jamaica,QN1201,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1897473.67377,5717.5558199,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ayie.sb8m~7sja,40.70808769604548,-73.80455475616222,2025.0,Jamaica,"-2,931,908.86381",20.44%,1016.54%,0.63,2.10934996483,194.0
36081023600,236.0,23600,4023600,4,Queens,Jamaica,QN1201,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1897473.67377,5717.5558199,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ayie.sb8m~7sja,40.70808769604548,-73.80455475616222,2024.0,Jamaica,"-1,998,551.17688904",13.23%,9.36%,0.24,3.92810250288,184.0
36081023600,236.0,23600,4023600,4,Queens,Jamaica,QN1201,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1897473.67377,5717.5558199,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ayie.sb8m~7sja,40.70808769604548,-73.80455475616222,2023.0,Jamaica,"-1,862,764.978",13.96%,8.62%,0.24,2.97538287314,190.0
36081023800,238.0,23800,4023800,4,Queens,Jamaica,QN1201,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1686741.45498,5362.84753809,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-s7uv~yzew.ijfn,40.70475036140847,-73.80913258486012,2025.0,Jamaica,"-2,931,908.86381",20.44%,1016.54%,0.63,2.10934996483,194.0
36081023800,238.0,23800,4023800,4,Queens,Jamaica,QN1201,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1686741.45498,5362.84753809,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-s7uv~yzew.ijfn,40.70475036140847,-73.80913258486012,2024.0,Jamaica,"-1,998,551.17688904",13.23%,9.36%,0.24,3.92810250288,184.0
36081023800,238.0,23800,4023800,4,Queens,Jamaica,QN1201,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1686741.45498,5362.84753809,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-s7uv~yzew.ijfn,40.70475036140847,-73.80913258486012,2023.0,Jamaica,"-1,862,764.978",13.96%,8.62%,0.24,2.97538287314,190.0
36081025100,251.0,25100,4025100,4,Queens,Woodside,QN0203,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),2646559.91148,7406.4353006,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-zjsd_6pcy_5mgk,40.74510127243294,-73.91018968609873,2025.0,Woodside,"-363,136.00671281",13.52%,457.26%,0.71,4.726180592,175.0
36081025100,251.0,25100,4025100,4,Queens,Woodside,QN0203,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),2646559.91148,7406.4353006,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-zjsd_6pcy_5mgk,40.74510127243294,-73.91018968609873,2024.0,Woodside,"-557,994.268884639",14.78%,4.95%,0.33,4.00008275657,181.0
36081025100,251.0,25100,4025100,4,Queens,Woodside,QN0203,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),2646559.91148,7406.4353006,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-zjsd_6pcy_5mgk,40.74510127243294,-73.91018968609873,2023.0,Woodside,"818,241.9269",9.33%,5.01%,0.33,5.48856466075,86.0
36081025301,253.01,25301,4025301,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1370376.21396,4718.30352293,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7amm~r4rd.ztri,40.74392794469886,-73.9162237948657,2025.0,Sunnyside,"-105,498.50887842",15.91%,644.19%,0.58,5.343861523,154.0
36081025301,253.01,25301,4025301,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1370376.21396,4718.30352293,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7amm~r4rd.ztri,40.74392794469886,-73.9162237948657,2024.0,Sunnyside,"-104,606.613041088",16.36%,6.52%,0.26,5.18133257228,122.0
36081025301,253.01,25301,4025301,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1370376.21396,4718.30352293,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-7amm~r4rd.ztri,40.74392794469886,-73.9162237948657,2023.0,Sunnyside,"-1,001,672.239",10.57%,6.92%,0.26,3.99664539999,176.0
36081025302,253.02,25302,4025302,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1131234.79816,4354.91594022,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xp72~5m7n.imbj,40.743509489298106,-73.91323840040131,2025.0,Sunnyside,"-105,498.50887842",15.91%,644.19%,0.58,5.343861523,154.0
36081025302,253.02,25302,4025302,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1131234.79816,4354.91594022,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xp72~5m7n.imbj,40.743509489298106,-73.91323840040131,2024.0,Sunnyside,"-104,606.613041088",16.36%,6.52%,0.26,5.18133257228,122.0
36081025302,253.02,25302,4025302,4,Queens,Sunnyside,QN0202,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1131234.79816,4354.91594022,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-xp72~5m7n.imbj,40.743509489298106,-73.91323840040131,2023.0,Sunnyside,"-1,001,672.239",10.57%,6.92%,0.26,3.99664539999,176.0
36081025401,254.01,25401,4025401,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2727728.59966,6545.77711062,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ukup-g2kh_2k6f,40.69481650709415,-73.7977941203477,2025.0,South Jamaica,"-2,561,516.49399059",16.03%,1347.54%,0.55,2.93347275092,187.0
36081025401,254.01,25401,4025401,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2727728.59966,6545.77711062,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ukup-g2kh_2k6f,40.69481650709415,-73.7977941203477,2024.0,South Jamaica,"-3,624,176.79513963",13.66%,15.62%,0.17,3.19565418517,192.0
36081025401,254.01,25401,4025401,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2727728.59966,6545.77711062,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-ukup-g2kh_2k6f,40.69481650709415,-73.7977941203477,2023.0,South Jamaica,"-2,882,998.136",16.11%,14.94%,0.17,2.89651347628,191.0
36081025402,254.02,25402,4025402,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),4070763.1411,9740.31333853,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-egb3.fveb-petn,40.69896538908874,-73.79205149806457,2025.0,South Jamaica,"-2,561,516.49399059",16.03%,1347.54%,0.55,2.93347275092,187.0
36081025402,254.02,25402,4025402,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),4070763.1411,9740.31333853,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-egb3.fveb-petn,40.69896538908874,-73.79205149806457,2024.0,South Jamaica,"-3,624,176.79513963",13.66%,15.62%,0.17,3.19565418517,192.0
36081025402,254.02,25402,4025402,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),4070763.1411,9740.31333853,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-egb3.fveb-petn,40.69896538908874,-73.79205149806457,2023.0,South Jamaica,"-2,882,998.136",16.11%,14.94%,0.17,2.89651347628,191.0
36081025500,255.0,25500,4025500,4,Queens,Woodside,QN0203,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),2345871.57811,7492.78594737,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hi2h.wv88-2qw4,40.750519518030046,-73.90834551616966,2025.0,Woodside,"-363,136.00671281",13.52%,457.26%,0.71,4.726180592,175.0
36081025500,255.0,25500,4025500,4,Queens,Woodside,QN0203,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),2345871.57811,7492.78594737,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hi2h.wv88-2qw4,40.750519518030046,-73.90834551616966,2024.0,Woodside,"-557,994.268884639",14.78%,4.95%,0.33,4.00008275657,181.0
36081025500,255.0,25500,4025500,4,Queens,Woodside,QN0203,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),2345871.57811,7492.78594737,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-hi2h.wv88-2qw4,40.750519518030046,-73.90834551616966,2023.0,Woodside,"818,241.9269",9.33%,5.01%,0.33,5.48856466075,86.0
36081025700,257.0,25700,4025700,4,Queens,Woodside,QN0203,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1621552.76776,7917.29861648,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-64jt~3h7u~yqmj,40.75028028572928,-73.90488634014481,2025.0,Woodside,"-363,136.00671281",13.52%,457.26%,0.71,4.726180592,175.0
36081025700,257.0,25700,4025700,4,Queens,Woodside,QN0203,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1621552.76776,7917.29861648,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-64jt~3h7u~yqmj,40.75028028572928,-73.90488634014481,2024.0,Woodside,"-557,994.268884639",14.78%,4.95%,0.33,4.00008275657,181.0
36081025700,257.0,25700,4025700,4,Queens,Woodside,QN0203,I,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),1621552.76776,7917.29861648,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-64jt~3h7u~yqmj,40.75028028572928,-73.90488634014481,2023.0,Woodside,"818,241.9269",9.33%,5.01%,0.33,5.48856466075,86.0
36081025800,258.0,25800,4025800,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2280364.86975,6100.84943857,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-pcfs_kq3t-p767,40.69634911189714,-73.78662141216103,2025.0,South Jamaica,"-2,561,516.49399059",16.03%,1347.54%,0.55,2.93347275092,187.0
36081025800,258.0,25800,4025800,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2280364.86975,6100.84943857,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-pcfs_kq3t-p767,40.69634911189714,-73.78662141216103,2024.0,South Jamaica,"-3,624,176.79513963",13.66%,15.62%,0.17,3.19565418517,192.0
36081025800,258.0,25800,4025800,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2280364.86975,6100.84943857,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-pcfs_kq3t-p767,40.69634911189714,-73.78662141216103,2023.0,South Jamaica,"-2,882,998.136",16.11%,14.94%,0.17,2.89651347628,191.0
36081025900,259.0,25900,4025900,4,Queens,Woodside,QN0203,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),2014820.56841,6688.71680898,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5hkh_kz72_yqqp,40.74892208713312,-73.9031186150903,2025.0,Woodside,"-363,136.00671281",13.52%,457.26%,0.71,4.726180592,175.0
36081025900,259.0,25900,4025900,4,Queens,Woodside,QN0203,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),2014820.56841,6688.71680898,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5hkh_kz72_yqqp,40.74892208713312,-73.9031186150903,2024.0,Woodside,"-557,994.268884639",14.78%,4.95%,0.33,4.00008275657,181.0
36081025900,259.0,25900,4025900,4,Queens,Woodside,QN0203,E,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),2014820.56841,6688.71680898,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-5hkh_kz72_yqqp,40.74892208713312,-73.9031186150903,2023.0,Woodside,"818,241.9269",9.33%,5.01%,0.33,5.48856466075,86.0
36081026000,260.0,26000,4026000,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1920918.45909,7810.54494352,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-tyfu_u8h5-4qvg,40.692287283900335,-73.79393583776623,2025.0,South Jamaica,"-2,561,516.49399059",16.03%,1347.54%,0.55,2.93347275092,187.0
36081026000,260.0,26000,4026000,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1920918.45909,7810.54494352,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-tyfu_u8h5-4qvg,40.692287283900335,-73.79393583776623,2024.0,South Jamaica,"-3,624,176.79513963",13.66%,15.62%,0.17,3.19565418517,192.0
36081026000,260.0,26000,4026000,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1920918.45909,7810.54494352,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-tyfu_u8h5-4qvg,40.692287283900335,-73.79393583776623,2023.0,South Jamaica,"-2,882,998.136",16.11%,14.94%,0.17,2.89651347628,191.0
36081026200,262.0,26200,4026200,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1540114.82171,6196.43726032,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-pprj.m77k.77hv,40.69088797157585,-73.79280929554314,2025.0,South Jamaica,"-2,561,516.49399059",16.03%,1347.54%,0.55,2.93347275092,187.0
36081026200,262.0,26200,4026200,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1540114.82171,6196.43726032,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-pprj.m77k.77hv,40.69088797157585,-73.79280929554314,2024.0,South Jamaica,"-3,624,176.79513963",13.66%,15.62%,0.17,3.19565418517,192.0
36081026200,262.0,26200,4026200,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1540114.82171,6196.43726032,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-pprj.m77k.77hv,40.69088797157585,-73.79280929554314,2023.0,South Jamaica,"-2,882,998.136",16.11%,14.94%,0.17,2.89651347628,191.0
36081026400,264.0,26400,4026400,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2739605.46011,8552.61839634,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-z4tj.fkhe~ntwb,40.692019688390175,-73.78613729648744,2025.0,South Jamaica,"-2,561,516.49399059",16.03%,1347.54%,0.55,2.93347275092,187.0
36081026400,264.0,26400,4026400,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2739605.46011,8552.61839634,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-z4tj.fkhe~ntwb,40.692019688390175,-73.78613729648744,2024.0,South Jamaica,"-3,624,176.79513963",13.66%,15.62%,0.17,3.19565418517,192.0
36081026400,264.0,26400,4026400,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2739605.46011,8552.61839634,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-z4tj.fkhe~ntwb,40.692019688390175,-73.78613729648744,2023.0,South Jamaica,"-2,882,998.136",16.11%,14.94%,0.17,2.89651347628,191.0
36081026600,266.0,26600,4026600,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1861807.70934,6384.49063748,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wwja.ncfi~gf3z,40.69194818485308,-73.7818146572899,2025.0,South Jamaica,"-2,561,516.49399059",16.03%,1347.54%,0.55,2.93347275092,187.0
36081026600,266.0,26600,4026600,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1861807.70934,6384.49063748,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wwja.ncfi~gf3z,40.69194818485308,-73.7818146572899,2024.0,South Jamaica,"-3,624,176.79513963",13.66%,15.62%,0.17,3.19565418517,192.0
36081026600,266.0,26600,4026600,4,Queens,South Jamaica,QN1202,E,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1861807.70934,6384.49063748,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-wwja.ncfi~gf3z,40.69194818485308,-73.7818146572899,2023.0,South Jamaica,"-2,882,998.136",16.11%,14.94%,0.17,2.89651347628,191.0
36081026700,267.0,26700,4026700,4,Queens,Elmhurst,QN0401,I,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),2256191.11673,6365.40691983,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6wxk_n23i.mbxs,40.745342478519305,-73.88773315252483,2025.0,Elmhurst,"2,027,995.53292438",15.70%,540.26%,0.71,7.5117819559,16.0
36081026700,267.0,26700,4026700,4,Queens,Elmhurst,QN0401,I,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),2256191.11673,6365.40691983,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6wxk_n23i.mbxs,40.745342478519305,-73.88773315252483,2024.0,Elmhurst,"1,836,059.86860406",13.99%,5.48%,0.32,6.35115193958,28.0
36081026700,267.0,26700,4026700,4,Queens,Elmhurst,QN0401,I,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),2256191.11673,6365.40691983,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-6wxk_n23i.mbxs,40.745342478519305,-73.88773315252483,2023.0,Elmhurst,"452,126.929",10.90%,5.32%,0.32,5.10113565066,121.0
36081026901,269.01,26901,4026901,4,Queens,Elmhurst,QN0401,E,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),1230343.79659,5493.25299194,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-h8ms.3j3j~u6at,40.74695043502023,-73.88211828381672,2025.0,Elmhurst,"2,027,995.53292438",15.70%,540.26%,0.71,7.5117819559,16.0
36081026901,269.01,26901,4026901,4,Queens,Elmhurst,QN0401,E,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),1230343.79659,5493.25299194,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-h8ms.3j3j~u6at,40.74695043502023,-73.88211828381672,2024.0,Elmhurst,"1,836,059.86860406",13.99%,5.48%,0.32,6.35115193958,28.0
36081026901,269.01,26901,4026901,4,Queens,Elmhurst,QN0401,E,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),1230343.79659,5493.25299194,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-h8ms.3j3j~u6at,40.74695043502023,-73.88211828381672,2023.0,Elmhurst,"452,126.929",10.90%,5.32%,0.32,5.10113565066,121.0
36081026902,269.02,26902,4026902,4,Queens,Elmhurst,QN0401,E,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),844998.013913,3699.99242626,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-923k_nd4i.t4j6,40.74458428509267,-73.8829711737455,2025.0,Elmhurst,"2,027,995.53292438",15.70%,540.26%,0.71,7.5117819559,16.0
36081026902,269.02,26902,4026902,4,Queens,Elmhurst,QN0401,E,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),844998.013913,3699.99242626,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-923k_nd4i.t4j6,40.74458428509267,-73.8829711737455,2024.0,Elmhurst,"1,836,059.86860406",13.99%,5.48%,0.32,6.35115193958,28.0
36081026902,269.02,26902,4026902,4,Queens,Elmhurst,QN0401,E,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),844998.013913,3699.99242626,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-923k_nd4i.t4j6,40.74458428509267,-73.8829711737455,2023.0,Elmhurst,"452,126.929",10.90%,5.32%,0.32,5.10113565066,121.0
36081027000,270.0,27000,4027000,4,Queens,South Jamaica,QN1202,I,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1992019.02173,6319.6171098,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-thmp_v7be~srq3,40.68912792960224,-73.7906185710266,2025.0,South Jamaica,"-2,561,516.49399059",16.03%,1347.54%,0.55,2.93347275092,187.0
36081027000,270.0,27000,4027000,4,Queens,South Jamaica,QN1202,I,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1992019.02173,6319.6171098,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-thmp_v7be~srq3,40.68912792960224,-73.7906185710266,2024.0,South Jamaica,"-3,624,176.79513963",13.66%,15.62%,0.17,3.19565418517,192.0
36081027000,270.0,27000,4027000,4,Queens,South Jamaica,QN1202,I,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),1992019.02173,6319.6171098,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-thmp_v7be~srq3,40.68912792960224,-73.7906185710266,2023.0,South Jamaica,"-2,882,998.136",16.11%,14.94%,0.17,2.89651347628,191.0
36081027101,271.01,27101,4027101,4,Queens,Elmhurst,QN0401,E,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),967871.941602,4342.27583234,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-kgnn-sbhf.5ui7,40.7441592280924,-73.8802286002067,2025.0,Elmhurst,"2,027,995.53292438",15.70%,540.26%,0.71,7.5117819559,16.0
36081027101,271.01,27101,4027101,4,Queens,Elmhurst,QN0401,E,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),967871.941602,4342.27583234,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-kgnn-sbhf.5ui7,40.7441592280924,-73.8802286002067,2024.0,Elmhurst,"1,836,059.86860406",13.99%,5.48%,0.32,6.35115193958,28.0
36081027101,271.01,27101,4027101,4,Queens,Elmhurst,QN0401,E,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),967871.941602,4342.27583234,2025-08-21T13:56:10.254Z,2025-08-21T13:56:10.254Z,row-kgnn-sbhf.5ui7,40.7441592280924,-73.8802286002067,2023.0,Elmhurst,"452,126.929",10.90%,5.32%,0.32,5.10113565066,121.0
